#The object outside the box will be placed into box
#type 1~vac;   2~sia; 3~vac_C;  4~sia_C
#no direction~0;    111~1;  -111~2; 1-11~3; 11-1~4
#id	type	x	y	z	size1	dir
1	1	46.94210074130496	52.934709423316455	34.95688307672279	1	0	0
2	1	42.6973360327941	59.1770097580461	36.70472975525614	2	0	0
3	1	41.94826017296205	48.93963696864213	38.95195553139712	1	0	0
4	1	46.94210074130496	45.94333262763638	39.950725147861654	1	0	0
5	1	42.44764407951675	56.430396468640126	40.450108453297965	1	0	0
6	1	43.44641369598129	56.430396468640126	40.450108453297965	1	0	0
7	1	42.94702798607144	57.92854999165936	39.950725147861654	1	0	0
8	1	40.450108453297965	53.43409363043034	41.44887566528897	1	0	0
9	1	39.950725147861654	54.93224504953523	40.94949235985266	1	0	0
10	1	39.451340640188576	56.430396468640126	41.44887566528897	1	0	0
11	1	41.44887566528897	55.43162925664912	42.44764407951675	1	0	0
12	1	41.44887566528897	56.430396468640126	42.44764407951675	1	0	0
13	1	42.6973360327941	57.17947413182732	42.6973360327941	2	0	0
14	1	43.945796400299216	53.93347753698504	42.94702798607144	1	0	0
15	1	42.44764407951675	58.42793449933244	43.44641369598129	1	0	0
16	1	40.450108453297965	51.43655725281358	44.44518090797229	1	0	0
17	1	42.94702798607144	52.934709423316455	43.945796400299216	1	0	0
18	1	40.94949235985266	53.93347753698504	43.945796400299216	1	0	0
19	1	41.44887566528897	55.43162925664912	44.44518090797229	1	0	0
20	1	46.94210074130496	48.93963696864213	44.944565115086185	1	0	0
21	1	38.45257282707919	58.42793449933244	45.44394872108168	1	0	0
22	1	50.437789139144996	49.439021025476414	46.44271653419108	1	0	0
23	1	43.64616653726111	52.83483270211735	46.842223719546666	5	0	0
24	1	41.44887566528897	55.43162925664912	46.44271653419108	1	0	0
25	1	40.94949235985266	57.92854999165936	45.94333262763638	1	0	0
26	1	43.945796400299216	57.92854999165936	45.94333262763638	1	0	0
27	1	49.93840508231071	45.94333262763638	46.94210074130496	1	0	0
28	1	42.94702798607144	54.93224504953523	46.94210074130496	1	0	0
29	1	45.44394872108168	45.44394872108168	48.44025291180783	1	0	0
30	1	42.44764407951675	54.43286144353973	48.44025291180783	1	0	0
31	1	43.196720540467176	48.19056080825089	49.68871305389356	2	0	0
32	1	43.945796400299216	49.93840508231071	48.93963696864213	1	0	0
33	1	38.45257282707919	56.430396468640126	49.439021025476414	1	0	0
34	1	41.94826017296205	55.931013764322195	48.93963696864213	1	0	0
35	1	46.44271653419108	50.437789139144996	50.437789139144996	1	0	0
36	1	46.94210074130496	53.93347753698504	51.93594130964787	1	0	0
37	1	43.44641369598129	49.439021025476414	53.43409363043034	1	0	0
38	1	46.44271653419108	47.44148479813925	54.43286144353973	1	0	0
39	2	41.94826017296205	46.94210074130496	33.9581188703237	1	0	1
40	2	47.940868854973544	52.934709423316455	33.9581188703237	1	0	4
41	2	47.44148479813925	52.43532536648216	35.45626698327748	1	0	2
42	2	48.93963696864213	53.93347753698504	34.95688307672279	1	0	3
43	2	30.462426715493766	47.44148479813925	46.44271653419108	1	0	4
44	2	34.95688307672279	50.93717319597929	49.93840508231071	1	0	2
45	2	60.425469524432835	55.43162925664912	54.43286144353973	1	0	1
46	2	61.42423733754222	43.44641369598129	56.430396468640126	1	0	3
47	2	51.43655725281358	47.44148479813925	56.430396468640126	1	0	4
48	2	50.437789139144996	47.44148479813925	57.42916608510467	1	0	2
49	2	45.94333262763638	52.934709423316455	33.9581188703237	1	0	2
50	2	48.19056080825089	53.18440167715299	34.70719052232705	3	0	4
51	2	48.44025291180783	52.43532536648216	36.45503720086041	1	0	4
52	2	31.461195730839922	41.44887566528897	49.439021025476414	1	0	4
53	2	47.940868854973544	53.93347753698504	35.95565088983218	1	0	3
54	2	42.44764407951675	63.42177296376101	35.45626698327748	1	0	4
55	2	33.45873255929547	56.430396468640126	38.45257282707919	1	0	3
56	2	32.45996234171255	57.42916608510467	38.45257282707919	1	0	3
57	2	33.45873255929547	55.43162925664912	39.451340640188576	1	0	2
58	2	30.961811824285228	55.931013764322195	38.95195553139712	1	0	4
59	2	31.96057963739462	55.931013764322195	39.950725147861654	1	0	3
60	2	41.94826017296205	51.93594130964787	40.94949235985266	1	0	4
61	2	30.462426715493766	61.42423733754222	44.44518090797229	1	0	4
62	2	55.931013764322195	37.953190122761264	48.93963696864213	1	0	3
63	2	43.44641369598129	63.42177296376101	49.439021025476414	1	0	4
64	2	54.93224504953523	49.93840508231071	49.93840508231071	1	0	1
65	2	36.45503720086041	62.423006352888386	52.43532536648216	1	0	2
66	2	53.93347753698504	50.93717319597929	57.92854999165936	1	0	3
67	2	50.93717319597929	56.92978217854997	57.92854999165936	1	0	1
68	2	49.93840508231071	56.92978217854997	58.92731780476875	1	0	3
69	2	46.44271653419108	52.43532536648216	34.45749676569456	1	0	2
70	2	45.44394872108168	53.43409363043034	34.45749676569456	1	0	4
71	2	47.44148479813925	59.426701711323446	27.466123276165597	1	0	3
72	2	32.95934624826724	44.944565115086185	27.965505980483524	1	0	1
73	2	40.450108453297965	52.43532536648216	28.464893493748523	1	0	4
74	2	58.92731780476875	46.94210074130496	31.96057963739462	1	0	4
75	2	51.43655725281358	58.42793449933244	33.45873255929547	1	0	1
76	2	39.451340640188576	64.42054318134393	34.45749676569456	1	0	3
77	2	40.450108453297965	64.42054318134393	35.45626698327748	1	0	2
78	2	37.45380381173303	69.41438344912766	51.43655725281358	1	0	3
79	2	47.940868854973544	37.953190122761264	51.93594130964787	1	0	1
80	2	52.43532536648216	34.45749676569456	59.426701711323446	1	0	3
81	2	56.92978217854997	54.93224504953523	61.923620041860154	1	0	3
