#The object outside the box will be placed into box
#type 1~vac;   2~sia; 3~vac_C;  4~sia_C
#no direction~0;    111~1;  -111~2; 1-11~3; 11-1~4
#id	type	x	y	z	size1	dir
1	1	17.475722379350827	15.46069300591739	18.499286776643952	1	0	0
2	1	15.985999541668873	16.99512342229988	18.9671971765633	1	0	0
3	1	13.490191176228443	20.476516473567564	18.50306540680653	1	0	0
4	1	13.49315408874377	21.47487447421858	18.472413027883892	1	0	0
5	1	14.498259492976937	17.516270970231233	20.479072391366945	1	0	0
6	1	15.486220399776618	21.468606161988575	20.47875725505407	1	0	0
7	1	16.031697763466436	21.966239160969923	21.950503234190027	1	0	0
8	1	17.49500685823178	18.47978469290795	23.462930012681	1	0	0
9	1	16.499267780100777	21.46916084397752	23.47979108279637	1	0	0
10	1	16.983279887336757	23.006084549137743	25.957634724768184	1	0	0
11	2	23.994193631619112	25.960503261697205	11.968571193729932	1	0	3
12	2	14.009857418181728	25.957729701472875	19.97334454085336	1	0	2
13	2	14.484802255711644	17.460742809777752	24.4733297670823	1	0	4
14	2	20.471864756521953	17.492022305454622	23.483635835981204	1	0	3
15	2	20.49787169257211	18.467638494838422	24.51152753424201	1	0	2
16	2	23.456910413182424	13.50916427578642	30.484360323093533	1	0	1
17	2	8.493975889709068	18.480320439667796	22.479425346742396	1	0	2
18	2	13.974701009486475	21.463796613797232	15.489119894302421	2	0	4
19	2	23.47972796536604	25.462583078407842	11.488237329886383	1	0	2
20	3	6.741780306769475	7.299495085182364	5.513532009186842	0	1	0
